   0.1161000E+04      2    10.0025  0.00050    0.0226   30.7925   93.0220  132.4563     9.9975    10.0075  0.11846E-03   123.8145
   0.1188000E+04      2    10.0024  0.00045    0.0230   30.7094   89.8580   82.9581     9.9979    10.0070  0.11846E-03   120.5674
   0.1215000E+04      2     9.9965  0.00031    0.0235   28.6945  192.2244  289.9262     9.9934     9.9997  0.11846E-03   220.9189
   0.1242000E+04      2     9.9972  0.00037    0.0233   28.0436  196.8488  233.4664     9.9935    10.0008  0.11846E-03   224.8924
   0.1269000E+04      2     9.9983  0.00043    0.0229   26.9987  202.5170  176.3212     9.9940    10.0026  0.11846E-03   229.5158
   0.1296000E+04      2     9.9989  0.00040    0.0234   25.0693  196.4495  131.7481     9.9949    10.0028  0.11846E-03   221.5188
   0.1323000E+04      2     9.9985  0.00032    0.0226   27.5338  191.0927   82.0673     9.9953    10.0017  0.11846E-03   218.6265
   0.1350000E+04      2     9.9997  0.00044    0.0212   25.2763  174.6182   48.2347     9.9953    10.0041  0.11846E-03   199.8945
   0.1377000E+04      2    10.0005  0.00040    0.0212   21.7054  184.7381  349.0430     9.9966    10.0045  0.11846E-03   206.4435
   0.1404000E+04      2    10.0002  0.00039    0.0201   20.6310  187.3781  294.8316     9.9962    10.0041  0.11846E-03   208.0091
   0.1431000E+04      2     9.9996  0.00036    0.0221   25.2595  179.1025  245.8640     9.9960    10.0032  0.11846E-03   204.3620
   0.1458000E+04      2    10.0007  0.00038    0.0215   28.5990  159.8552  209.1278     9.9968    10.0045  0.11846E-03   188.4542
   0.1485000E+04      2     9.9996  0.00036    0.0204   26.0096  149.1763  169.7576     9.9960    10.0031  0.11846E-03   175.1859
   0.1512000E+04      2    10.0001  0.00034    0.0206   32.6968  136.7122  122.9124     9.9967    10.0035  0.11846E-03   169.4090
   0.1539000E+04      2     9.9975  0.00029    0.0177   30.5624   90.1969  118.9540     9.9945    10.0004  0.11849E-03   120.7593
   0.1566000E+04      2     9.9982  0.00040    0.0177   29.9269   71.3573   85.9267     9.9942    10.0022  0.11849E-03   101.2842
   0.1593000E+04      2     9.9988  0.00034    0.0189   39.0271   49.4054   46.2168     9.9954    10.0022  0.11849E-03    88.4325
   0.1620000E+04      2     9.9995  0.00035    0.0195   41.3294   57.1702  343.5561     9.9960    10.0030  0.11849E-03    98.4996
   0.1647000E+04      2     9.9999  0.00030    0.0194   39.0174   41.6420  308.7956     9.9969    10.0030  0.11849E-03    80.6594
   0.1674000E+04      2     9.9993  0.00028    0.0189   41.6792   47.5868  247.5969     9.9966    10.0021  0.11849E-03    89.2660
