  5.575000000000000E+02  2
-1      2   1.184352528130721E-04  7.529985006574979E-05
 -6.770885854711103E+00 -7.358481234014688E+00 -9.711779527879800E-05
  1.462236916458210E+00 -1.345397682911204E+00 -6.972188426711661E-06
-1   4864   2.644659195315899E-08  5.755729177557296E-06
 -6.770890003818014E+00 -7.358472408817481E+00 -1.709526850940446E-05
  2.268613362236176E+00 -2.272344691355342E+00 -1.192194474917539E+00
+1      2   1.184616994050253E-04  7.531105803510214E-05
 -6.770885854711103E+00 -7.358481234014688E+00 -9.711779527879800E-05
 -6.770885854711103E+00 -7.358481234014688E+00 -9.711779527879800E-05
