   0.1161000E+04      2    10.0025  0.00044    0.0146   35.6794  106.3769  114.0980     9.9981    10.0068  0.11846E-03   142.0563
   0.1188000E+04      2    10.0022  0.00038    0.0153   34.6936  106.4139   62.3044     9.9984    10.0061  0.11846E-03   141.1075
   0.1215000E+04      2    10.0037  0.00039    0.0151   28.2860   80.8974   41.4699     9.9998    10.0076  0.11846E-03   109.1834
   0.1242000E+04      2    10.0037  0.00041    0.0145   24.6354   84.6139  348.6183     9.9996    10.0078  0.11846E-03   109.2493
   0.1269000E+04      2    10.0040  0.00033    0.0151   21.3436   91.2944  292.4315    10.0007    10.0073  0.11846E-03   112.6379
   0.1296000E+04      2    10.0040  0.00048    0.0165   24.3700  100.4694  227.3968     9.9992    10.0087  0.11846E-03   124.8394
   0.1323000E+04      2    10.0042  0.00045    0.0174   18.9805  105.2185  175.2256     9.9997    10.0087  0.11846E-03   124.1990
   0.1350000E+04      2    10.0046  0.00049    0.0176   20.1366  107.5110  118.9545     9.9997    10.0095  0.11846E-03   127.6475
   0.1377000E+04      2    10.0043  0.00048    0.0177   18.6841  111.8692   63.2172     9.9995    10.0092  0.11846E-03   130.5533
   0.1404000E+04      2    10.0063  0.00045    0.0159   13.5103  116.8021   10.5801    10.0017    10.0108  0.11846E-03   130.3124
   0.1431000E+04      2    10.0067  0.00041    0.0173    9.8180  117.5520  320.6044    10.0026    10.0108  0.11846E-03   127.3701
   0.1458000E+04      2    10.0066  0.00037    0.0176    8.2251  134.2198  252.5870    10.0030    10.0103  0.11846E-03   142.4449
   0.1485000E+04      2    10.0070  0.00038    0.0181    8.8028  116.5270  216.7534    10.0032    10.0108  0.11846E-03   125.3297
   0.1512000E+04      2    10.0067  0.00051    0.0171   11.0981  116.6103  161.4381    10.0015    10.0118  0.11846E-03   127.7083
   0.1539000E+04      2    10.0067  0.00051    0.0166    7.4480  119.7656  109.0103    10.0015    10.0118  0.11846E-03   127.2135
   0.1566000E+04      2    10.0062  0.00051    0.0179  359.6356  127.8038   55.8639    10.0012    10.0113  0.11846E-03   127.4394
   0.1593000E+04      2    10.0064  0.00054    0.0200    1.3473  127.0918    1.9515    10.0010    10.0118  0.11846E-03   128.4391
   0.1620000E+04      2    10.0064  0.00058    0.0230  357.5822  129.5561  310.3298    10.0006    10.0122  0.11846E-03   127.1383
   0.1647000E+04      2    10.0068  0.00055    0.0222  357.7454  127.2727  259.5283    10.0014    10.0123  0.11846E-03   125.0181
   0.1674000E+04      2    10.0092  0.00068    0.0233    2.1758  111.7024  217.6420    10.0024    10.0160  0.11846E-03   113.8781
   0.1701000E+04      2    10.0101  0.00066    0.0225    4.4956  107.0321  166.9200    10.0035    10.0167  0.11846E-03   111.5277
   0.1728000E+04      2    10.0099  0.00065    0.0214    5.9941  108.3306  111.0395    10.0034    10.0163  0.11846E-03   114.3246
   0.1755000E+04      2    10.0095  0.00068    0.0202    8.0061  108.2817   56.0108    10.0027    10.0163  0.11846E-03   116.2878
   0.1782000E+04      2    10.0102  0.00075    0.0201    8.5559  106.7892    3.8896    10.0026    10.0177  0.11846E-03   115.3451
   0.1809000E+04      2    10.0111  0.00068    0.0192    4.9088  119.7000  301.4975    10.0043    10.0179  0.11846E-03   124.6088
   0.1836000E+04      2    10.0109  0.00085    0.0200   10.6135  110.8650  251.4808    10.0024    10.0194  0.11846E-03   121.4785
   0.1863000E+04      2    10.0147  0.00119    0.0225    2.5994  122.5112  194.6278    10.0027    10.0266  0.11846E-03   125.1106
   0.1890000E+04      2    10.0151  0.00134    0.0208    4.2544  125.8463  136.3483    10.0017    10.0286  0.11846E-03   130.1007
   0.1917000E+04      2    10.0161  0.00128    0.0195    3.1176  122.6964   87.2843    10.0033    10.0290  0.11846E-03   125.8140
   0.1944000E+04      2    10.0151  0.00125    0.0208    3.6988  124.2309   31.8234    10.0026    10.0277  0.11846E-03   127.9297
   0.1971000E+04      2    10.0163  0.00122    0.0219  357.3687  131.4836  337.5575    10.0040    10.0286  0.11846E-03   128.8523
   0.1998000E+04      2    10.0159  0.00127    0.0215  352.3984  138.7616  281.8794    10.0031    10.0287  0.11846E-03   131.1600
   0.2025000E+04      2    10.0150  0.00123    0.0212  356.2781  134.3249  229.1116    10.0027    10.0274  0.11846E-03   130.6030
   0.2052000E+04      2    10.0151  0.00125    0.0216  357.3597  132.8264  176.2057    10.0025    10.0277  0.11846E-03   130.1861
   0.2079000E+04      2    10.0148  0.00126    0.0213  357.0870  136.1934  119.8111    10.0021    10.0274  0.11846E-03   133.2804
   0.2106000E+04      2    10.0160  0.00126    0.0205  358.5063  133.2665   67.9852    10.0034    10.0287  0.11846E-03   131.7728
   0.2133000E+04      2    10.0181  0.00107    0.0205  358.2604  141.9758    6.0797    10.0073    10.0289  0.11846E-03   140.2362
   0.2160000E+04      2    10.0176  0.00110    0.0214    2.0776  136.2703  314.5219    10.0067    10.0286  0.11846E-03   138.3479
   0.2187000E+04      2    10.0176  0.00114    0.0203  357.8685  143.0432  258.5180    10.0061    10.0290  0.11846E-03   140.9117
   0.2214000E+04      2    10.0184  0.00108    0.0172  354.3983  153.5260  198.0713    10.0076    10.0292  0.11846E-03   147.9243
   0.2241000E+04      2    10.0171  0.00110    0.0173  345.7987  163.0791  143.6691    10.0061    10.0281  0.11846E-03   148.8778
   0.2268000E+04      2    10.0176  0.00111    0.0164  340.7822  169.6987   88.6401    10.0065    10.0287  0.11846E-03   150.4809
   0.2295000E+04      2    10.0169  0.00109    0.0160  339.5725  171.4595   34.6730    10.0059    10.0278  0.11846E-03   151.0320
   0.2322000E+04      2    10.0166  0.00111    0.0179  336.6377  174.0282  341.6538    10.0055    10.0277  0.11846E-03   150.6659
   0.2349000E+04      2    10.0166  0.00109    0.0176  337.0139  173.4800  288.4446    10.0057    10.0276  0.11846E-03   150.4939
   0.2376000E+04      2    10.0164  0.00106    0.0176  337.1988  172.2232  236.1322    10.0058    10.0271  0.11846E-03   149.4220
   0.2403000E+04      2    10.0169  0.00102    0.0155  343.3929  169.3260  179.4558    10.0067    10.0272  0.11846E-03   152.7189
   0.2430000E+04      2    10.0171  0.00113    0.0169  342.7772  168.8152  127.1949    10.0058    10.0285  0.11846E-03   151.5925
   0.2457000E+04      2    10.0149  0.00127    0.0109   53.7454   85.0185   86.7225    10.0021    10.0277  0.11846E-03   138.7639
   0.2484000E+04      2    10.0155  0.00135    0.0101   51.6656   83.4432   37.0756    10.0020    10.0290  0.11846E-03   135.1088
   0.2511000E+04      2    10.0162  0.00130    0.0114   56.2012   80.0685  342.5542    10.0032    10.0292  0.11846E-03   136.2697
   0.2538000E+04      2    10.0167  0.00129    0.0196  345.3562  147.4273  292.6782    10.0038    10.0296  0.11846E-03   132.7835
   0.2565000E+04      2    10.0168  0.00133    0.0206  346.9860  147.4896  237.5787    10.0034    10.0302  0.11846E-03   134.4756
   0.2592000E+04      2    10.0161  0.00134    0.0196  345.6754  150.8675  182.1335    10.0027    10.0294  0.11846E-03   136.5429
   0.2619000E+04      2    10.0154  0.00133    0.0183  350.0228  145.7188  129.5799    10.0021    10.0287  0.11846E-03   135.7417
   0.2646000E+04      2    10.0156  0.00145    0.0257  341.1450  157.1615   73.7007    10.0010    10.0301  0.11846E-03   138.3065
   0.2673000E+04      2    10.0157  0.00140    0.0263  339.7280  156.2274   22.7060    10.0016    10.0297  0.11846E-03   135.9555
   0.2700000E+04      2    10.0160  0.00140    0.0274  341.1975  152.2241  331.8989    10.0020    10.0299  0.11846E-03   133.4216
