    3
     1   3000  7.061E-05  5.000E-01  1.000E-01  1.000E-02  5.000E-03
     2   3000  2.233E-04  5.000E-01  1.000E+00  2.000E-02  1.000E-02
     3   3000  7.061E-04  5.000E-01  1.000E+01  3.000E-02  1.500E-02
